trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
2176,12:24:00,12:24:00,17,10,0,0,16.4773
2176,12:28:00,12:28:00,99,11,0,0,18.8434
2176,12:31:00,12:31:00,104,12,0,0,20.4403
2176,12:36:00,12:36:00,145,13,0,0,22.1180
2177,15:41:00,15:41:00,49,1,0,0,0.0000
2177,15:44:00,15:44:00,117,2,0,0,0.9263
2177,15:48:00,15:48:00,45,3,0,0,3.3127
2177,15:57:00,15:57:00,18,4,0,0,7.4468
2177,16:01:00,16:01:00,12,5,0,0,8.6085
2177,16:04:00,16:04:00,76,6,0,0,10.4905
2177,16:07:00,16:07:00,88,7,0,0,12.1301
2177,16:10:00,16:10:00,143,8,0,0,13.7282
2177,16:13:00,16:13:00,48,9,0,0,15.0828
2177,16:16:00,16:16:00,17,10,0,0,16.4773
2177,16:22:00,16:22:00,99,11,0,0,18.8434
2177,16:26:00,16:26:00,104,12,0,0,20.4403
2177,16:31:00,16:31:00,145,13,0,0,22.1180
2177,16:39:00,16:39:00,81,14,0,0,27.0688
2177,16:42:00,16:42:00,140,15,0,0,28.3511
2177,16:44:00,16:44:00,97,16,0,0,29.1227
2177,16:46:00,16:46:00,61,17,0,0,30.0508
2177,16:48:00,16:48:00,112,18,0,0,30.7583
2177,16:51:00,16:51:00,23,19,0,0,31.6593
2177,16:53:00,16:53:00,37,20,0,0,32.1871
2177,16:57:00,16:57:00,106,21,0,0,34.4348
2177,17:13:00,17:13:00,63,22,0,0,42.2231
2178,12:52:00,12:52:00,49,1,0,0,0.0000
2178,12:55:00,12:55:00,117,2,0,0,0.9263
2178,12:59:00,12:59:00,45,3,0,0,3.3127
2178,13:05:00,13:05:00,18,4,0,0,7.4468
2178,13:08:00,13:08:00,12,5,0,0,8.6085
2178,13:11:00,13:11:00,76,6,0,0,10.4905
2178,13:14:00,13:14:00,88,7,0,0,12.1301
2178,13:17:00,13:17:00,143,8,0,0,13.7282
2178,13:20:00,13:20:00,48,9,0,0,15.0828
2178,13:24:00,13:24:00,17,10,0,0,16.4773
2178,13:28:00,13:28:00,99,11,0,0,18.8434
2178,13:31:00,13:31:00,104,12,0,0,20.4403
2178,13:36:00,13:36:00,145,13,0,0,22.1180
2179,09:56:00,09:56:00,49,1,0,0,0.0000
2179,09:59:00,09:59:00,117,2,0,0,0.9263
2179,10:03:00,10:03:00,45,3,0,0,3.3127
2179,10:11:00,10:11:00,18,4,0,0,7.4468
2179,10:15:00,10:15:00,12,5,0,0,8.6085
2179,10:18:00,10:18:00,76,6,0,0,10.4905
2179,10:21:00,10:21:00,88,7,0,0,12.1301
2179,10:24:00,10:24:00,143,8,0,0,13.7282
2179,10:27:00,10:27:00,48,9,0,0,15.0828
2179,10:31:00,10:31:00,17,10,0,0,16.4773
2179,10:35:00,10:35:00,99,11,0,0,18.8434
2179,10:38:00,10:38:00,104,12,0,0,20.4403
2179,10:42:00,10:50:00,145,13,0,0,22.1184
2179,10:54:00,10:54:00,136,14,0,0,24.3864
2179,10:57:00,10:57:00,87,15,0,0,25.4608
2179,11:00:00,11:00:00,81,16,0,0,27.0695
2179,11:03:00,11:03:00,140,17,0,0,28.3519
2179,11:05:00,11:05:00,97,18,0,0,29.1235
2179,11:07:00,11:07:00,61,19,0,0,30.0515
2179,11:09:00,11:09:00,112,20,0,0,30.7591
2179,11:12:00,11:12:00,23,21,0,0,31.6600
2179,11:14:00,11:14:00,37,22,0,0,32.1879
2179,11:19:00,11:19:00,106,23,0,0,34.4356
2179,11:38:00,11:38:00,63,24,0,0,42.2239
2180,13:52:00,13:52:00,49,1,0,0,0.0000
2180,13:55:00,13:55:00,117,2,0,0,0.9263
2180,13:59:00,13:59:00,45,3,0,0,3.3127
2180,14:05:00,14:05:00,18,4,0,0,7.4468
2180,14:08:00,14:08:00,12,5,0,0,8.6085
2180,14:11:00,14:11:00,76,6,0,0,10.4905
2180,14:14:00,14:14:00,88,7,0,0,12.1301
2180,14:17:00,14:17:00,143,8,0,0,13.7282
2180,14:20:00,14:20:00,48,9,0,0,15.0828
2180,14:24:00,14:24:00,17,10,0,0,16.4773
2180,14:28:00,14:28:00,99,11,0,0,18.8434
2180,14:31:00,14:31:00,104,12,0,0,20.4403
2180,14:36:00,14:36:00,145,13,0,0,22.1180
2181,10:53:00,10:53:00,49,1,0,0,0.0000
2181,10:56:00,10:56:00,117,2,0,0,0.9263
2181,11:00:00,11:00:00,45,3,0,0,3.3127
2181,11:06:00,11:06:00,18,4,0,0,7.4468
2181,11:09:00,11:09:00,12,5,0,0,8.6085
2181,11:13:00,11:13:00,76,6,0,0,10.4905
2181,11:16:00,11:16:00,88,7,0,0,12.1301
2181,11:19:00,11:19:00,143,8,0,0,13.7282
2181,11:22:00,11:22:00,48,9,0,0,15.0828
2181,11:25:00,11:25:00,17,10,0,0,16.4773
2181,11:31:00,11:31:00,99,11,0,0,18.8434
2181,11:36:00,11:36:00,104,12,0,0,20.4403
2181,11:41:00,11:41:00,145,13,0,0,22.1180
2181,11:46:00,11:46:00,136,14,0,0,24.3864
2181,11:49:00,11:49:00,87,15,0,0,25.4608
2181,11:52:00,11:52:00,81,16,0,0,27.0695
2181,11:55:00,11:55:00,140,17,0,0,28.3519
2181,11:58:00,11:58:00,97,18,0,0,29.1235
2181,12:00:00,12:00:00,61,19,0,0,30.0515
2181,12:02:00,12:02:00,112,20,0,0,30.7591
2181,12:04:00,12:04:00,23,21,0,0,31.6600
2181,12:07:00,12:07:00,37,22,0,0,32.1879
2181,12:11:00,12:11:00,106,23,0,0,34.4356
2181,12:29:00,12:29:00,63,24,0,0,42.2239
2182,14:52:00,14:52:00,49,1,0,0,0.0000
2182,14:55:00,14:55:00,117,2,0,0,0.9263
2182,14:59:00,14:59:00,45,3,0,0,3.3127
2182,15:05:00,15:05:00,18,4,0,0,7.4468
2182,15:08:00,15:08:00,12,5,0,0,8.6085
2182,15:11:00,15:11:00,76,6,0,0,10.4905
2182,15:14:00,15:14:00,88,7,0,0,12.1301
2182,15:17:00,15:17:00,143,8,0,0,13.7282
2182,15:20:00,15:20:00,48,9,0,0,15.0828
2182,15:24:00,15:24:00,17,10,0,0,16.4773
2182,15:28:00,15:28:00,99,11,0,0,18.8434
2182,15:31:00,15:31:00,104,12,0,0,20.4403
2182,15:36:00,15:36:00,145,13,0,0,22.1180
2183,11:53:00,11:53:00,49,1,0,0,0.0000
2183,11:56:00,11:56:00,117,2,0,0,0.9263
2183,12:04:00,12:04:00,45,3,0,0,3.3127
2183,12:10:00,12:10:00,18,4,0,0,7.4468
2183,12:13:00,12:13:00,12,5,0,0,8.6085
2183,12:16:00,12:16:00,76,6,0,0,10.4905
2183,12:19:00,12:19:00,88,7,0,0,12.1301
2183,12:22:00,12:22:00,143,8,0,0,13.7282
2183,12:25:00,12:25:00,48,9,0,0,15.0828
2183,12:28:00,12:28:00,17,10,0,0,16.4773
2183,12:33:00,12:33:00,99,11,0,0,18.8434
2183,12:38:00,12:38:00,104,12,0,0,20.4403
2183,12:44:00,12:44:00,145,13,0,0,22.1180
2183,12:49:00,12:49:00,136,14,0,0,24.3864
2183,12:52:00,12:52:00,87,15,0,0,25.4608
2183,12:55:00,12:55:00,81,16,0,0,27.0695
2183,12:58:00,12:58:00,140,17,0,0,28.3519
2183,13:01:00,13:01:00,97,18,0,0,29.1235
2183,13:03:00,13:03:00,61,19,0,0,30.0515
2183,13:05:00,13:05:00,112,20,0,0,30.7591
2183,13:07:00,13:07:00,23,21,0,0,31.6600
2183,13:10:00,13:10:00,37,22,0,0,32.1879
2183,13:14:00,13:14:00,106,23,0,0,34.4356
2183,13:32:00,13:32:00,63,24,0,0,42.2239
2184,15:52:00,15:52:00,49,1,0,0,0.0000
2184,15:55:00,15:55:00,117,2,0,0,0.9263
2184,15:59:00,15:59:00,45,3,0,0,3.3127
2184,16:05:00,16:05:00,18,4,0,0,7.4468
2184,16:08:00,16:08:00,12,5,0,0,8.6085
2184,16:11:00,16:11:00,76,6,0,0,10.4905
2184,16:14:00,16:14:00,88,7,0,0,12.1301
2184,16:17:00,16:17:00,143,8,0,0,13.7282
2184,16:20:00,16:20:00,48,9,0,0,15.0828
2184,16:24:00,16:24:00,17,10,0,0,16.4773
2184,16:28:00,16:28:00,99,11,0,0,18.8434
2184,16:31:00,16:31:00,104,12,0,0,20.4403
2184,16:36:00,16:36:00,145,13,0,0,22.1180
2185,12:53:00,12:53:00,49,1,0,0,0.0000
2185,12:56:00,12:56:00,117,2,0,0,0.9263
2185,13:04:00,13:04:00,45,3,0,0,3.3127
2185,13:10:00,13:10:00,18,4,0,0,7.4468
2185,13:13:00,13:13:00,12,5,0,0,8.6085
2185,13:16:00,13:16:00,76,6,0,0,10.4905
2185,13:19:00,13:19:00,88,7,0,0,12.1301
2185,13:22:00,13:22:00,143,8,0,0,13.7282
2185,13:25:00,13:25:00,48,9,0,0,15.0828
2185,13:28:00,13:28:00,17,10,0,0,16.4773
2185,13:33:00,13:33:00,99,11,0,0,18.8434
2185,13:38:00,13:38:00,104,12,0,0,20.4403
2185,13:44:00,13:44:00,145,13,0,0,22.1180
2185,13:49:00,13:49:00,136,14,0,0,24.3864
2185,13:52:00,13:52:00,87,15,0,0,25.4608
2185,13:55:00,13:55:00,81,16,0,0,27.0695
2185,13:58:00,13:58:00,140,17,0,0,28.3519
2185,14:01:00,14:01:00,97,18,0,0,29.1235
2185,14:03:00,14:03:00,61,19,0,0,30.0515
2185,14:05:00,14:05:00,112,20,0,0,30.7591
2185,14:07:00,14:07:00,23,21,0,0,31.6600
2185,14:10:00,14:10:00,37,22,0,0,32.1879
2185,14:14:00,14:14:00,106,23,0,0,34.4356
2185,14:32:00,14:32:00,63,24,0,0,42.2239
2186,16:52:00,16:52:00,49,1,0,0,0.0000
2186,16:55:00,16:55:00,117,2,0,0,0.9263
2186,16:59:00,16:59:00,45,3,0,0,3.3127
2186,17:05:00,17:05:00,18,4,0,0,7.4468
2186,17:08:00,17:08:00,12,5,0,0,8.6085
2186,17:11:00,17:11:00,76,6,0,0,10.4905
2186,17:14:00,17:14:00,88,7,0,0,12.1301
2186,17:17:00,17:17:00,143,8,0,0,13.7282
2186,17:20:00,17:20:00,48,9,0,0,15.0828
2186,17:24:00,17:24:00,17,10,0,0,16.4773
2186,17:28:00,17:28:00,99,11,0,0,18.8434
2186,17:31:00,17:31:00,104,12,0,0,20.4403
2186,17:36:00,17:36:00,145,13,0,0,22.1180
2187,13:53:00,13:53:00,49,1,0,0,0.0000
2187,13:56:00,13:56:00,117,2,0,0,0.9263
2187,14:04:00,14:04:00,45,3,0,0,3.3127
2187,14:10:00,14:10:00,18,4,0,0,7.4468
2187,14:13:00,14:13:00,12,5,0,0,8.6085
2187,14:16:00,14:16:00,76,6,0,0,10.4905
2187,14:19:00,14:19:00,88,7,0,0,12.1301
2187,14:22:00,14:22:00,143,8,0,0,13.7282
2187,14:25:00,14:25:00,48,9,0,0,15.0828
2187,14:28:00,14:28:00,17,10,0,0,16.4773
2187,14:33:00,14:33:00,99,11,0,0,18.8434
2187,14:38:00,14:38:00,104,12,0,0,20.4403
2187,14:44:00,14:44:00,145,13,0,0,22.1180
2187,14:48:00,14:48:00,136,14,0,0,24.3864
2187,14:51:00,14:51:00,87,15,0,0,25.4608
2187,14:54:00,14:54:00,81,16,0,0,27.0695
2187,14:57:00,14:57:00,140,17,0,0,28.3519
2187,14:59:00,14:59:00,97,18,0,0,29.1235
2187,15:01:00,15:01:00,61,19,0,0,30.0515
2187,15:03:00,15:03:00,112,20,0,0,30.7591
2187,15:06:00,15:06:00,23,21,0,0,31.6600
2187,15:08:00,15:08:00,37,22,0,0,32.1879
2187,15:12:00,15:12:00,106,23,0,0,34.4356
2187,15:30:00,15:30:00,63,24,0,0,42.2239
2188,17:52:00,17:52:00,49,1,0,0,0.0000
2188,17:55:00,17:55:00,117,2,0,0,0.9263
2188,17:59:00,17:59:00,45,3,0,0,3.3127
2188,18:05:00,18:05:00,18,4,0,0,7.4468
2188,18:08:00,18:08:00,12,5,0,0,8.6085
2188,18:11:00,18:11:00,76,6,0,0,10.4905
2188,18:14:00,18:14:00,88,7,0,0,12.1301
2188,18:17:00,18:17:00,143,8,0,0,13.7282
2188,18:20:00,18:20:00,48,9,0,0,15.0828
2188,18:24:00,18:24:00,17,10,0,0,16.4773
2188,18:28:00,18:28:00,99,11,0,0,18.8434
2188,18:31:00,18:31:00,104,12,0,0,20.4403
2188,18:36:00,18:36:00,145,13,0,0,22.1180
2189,14:55:00,14:55:00,49,1,0,0,0.0000
2189,14:58:00,14:58:00,117,2,0,0,0.9263
2189,15:06:00,15:06:00,45,3,0,0,3.3127
2189,15:12:00,15:12:00,18,4,0,0,7.4468
2189,15:15:00,15:15:00,12,5,0,0,8.6085
2189,15:18:00,15:18:00,76,6,0,0,10.4905
2189,15:21:00,15:21:00,88,7,0,0,12.1301
2189,15:24:00,15:24:00,143,8,0,0,13.7282
2189,15:27:00,15:27:00,48,9,0,0,15.0828
2189,15:30:00,15:30:00,17,10,0,0,16.4773
2189,15:35:00,15:35:00,99,11,0,0,18.8434
2189,15:40:00,15:40:00,104,12,0,0,20.4403
2189,15:44:00,15:44:00,145,13,0,0,22.1180
2189,15:49:00,15:49:00,136,14,0,0,24.3864
2189,15:52:00,15:52:00,87,15,0,0,25.4608
2189,15:55:00,15:55:00,81,16,0,0,27.0695
2189,15:58:00,15:58:00,140,17,0,0,28.3519
2189,16:01:00,16:01:00,97,18,0,0,29.1235
2189,16:03:00,16:03:00,61,19,0,0,30.0515
2189,16:05:00,16:05:00,112,20,0,0,30.7591
2189,16:07:00,16:07:00,23,21,0,0,31.6600
2189,16:10:00,16:10:00,37,22,0,0,32.1879
2189,16:14:00,16:14:00,106,23,0,0,34.4356
2189,16:32:00,16:32:00,63,24,0,0,42.2239
2190,18:52:00,18:52:00,49,1,0,0,0.0000
2190,18:55:00,18:55:00,117,2,0,0,0.9263
2190,18:59:00,18:59:00,45,3,0,0,3.3127
2190,19:05:00,19:05:00,18,4,0,0,7.4468
2190,19:08:00,19:08:00,12,5,0,0,8.6085
2190,19:11:00,19:11:00,76,6,0,0,10.4905
2190,19:14:00,19:14:00,88,7,0,0,12.1301
2190,19:17:00,19:17:00,143,8,0,0,13.7282
2190,19:20:00,19:20:00,48,9,0,0,15.0828
2190,19:24:00,19:24:00,17,10,0,0,16.4773
2190,19:28:00,19:28:00,99,11,0,0,18.8434
2190,19:31:00,19:31:00,104,12,0,0,20.4403
2190,19:36:00,19:36:00,145,13,0,0,22.1180
2191,21:01:00,21:01:00,49,1,0,0,0.0000
2191,21:04:00,21:04:00,117,2,0,0,0.9263
2191,21:12:00,21:12:00,45,3,0,0,3.3127
2191,21:18:00,21:18:00,18,4,0,0,7.4468
2191,21:21:00,21:21:00,12,5,0,0,8.6085
2191,21:24:00,21:24:00,76,6,0,0,10.4905
2191,21:27:00,21:27:00,88,7,0,0,12.1301
2191,21:30:00,21:30:00,143,8,0,0,13.7282
2191,21:33:00,21:33:00,48,9,0,0,15.0828
2191,21:36:00,21:36:00,17,10,0,0,16.4773
2191,21:42:00,21:42:00,99,11,0,0,18.8434
2191,21:46:00,21:46:00,104,12,0,0,20.4403
2191,21:51:00,21:51:00,145,13,0,0,22.1180
2191,21:55:00,21:55:00,136,14,0,0,24.3864
2191,21:58:00,21:58:00,87,15,0,0,25.4608
2191,22:02:00,22:02:00,81,16,0,0,27.0695
2191,22:05:00,22:05:00,140,17,0,0,28.3519
2191,22:07:00,22:07:00,97,18,0,0,29.1235
2191,22:09:00,22:09:00,61,19,0,0,30.0515
2191,22:12:00,22:12:00,112,20,0,0,30.7591
2191,22:14:00,22:14:00,23,21,0,0,31.6600
2191,22:16:00,22:16:00,37,22,0,0,32.1879
2191,22:21:00,22:21:00,106,23,0,0,34.4356
2191,22:38:00,22:38:00,63,24,0,0,42.2239
2192,19:52:00,19:52:00,49,1,0,0,0.0000
2192,19:55:00,19:55:00,117,2,0,0,0.9263
2192,19:59:00,19:59:00,45,3,0,0,3.3127
2192,20:05:00,20:05:00,18,4,0,0,7.4468
2192,20:08:00,20:08:00,12,5,0,0,8.6085
2192,20:11:00,20:11:00,76,6,0,0,10.4905
2192,20:14:00,20:14:00,88,7,0,0,12.1301
2192,20:17:00,20:17:00,143,8,0,0,13.7282
2192,20:20:00,20:20:00,48,9,0,0,15.0828
2192,20:24:00,20:24:00,17,10,0,0,16.4773
2192,20:28:00,20:28:00,99,11,0,0,18.8434
2192,20:31:00,20:31:00,104,12,0,0,20.4403
2192,20:36:00,20:36:00,145,13,0,0,22.1180
2193,21:48:00,21:48:00,49,1,0,0,0.0000
2193,21:51:00,21:51:00,117,2,0,0,0.9263
2193,21:55:00,21:55:00,45,3,0,0,3.3127
2193,22:02:00,22:02:00,18,4,0,0,7.4468
2193,22:06:00,22:06:00,12,5,0,0,8.6085
2193,22:09:00,22:09:00,76,6,0,0,10.4905
2193,22:12:00,22:12:00,88,7,0,0,12.1301
2193,22:15:00,22:15:00,143,8,0,0,13.7282
2193,22:18:00,22:18:00,48,9,0,0,15.0828
2193,22:21:00,22:21:00,17,10,0,0,16.4773
2193,22:25:00,22:25:00,99,11,0,0,18.8434
2193,22:28:00,22:28:00,104,12,0,0,20.4403
2193,22:33:00,22:33:00,145,13,0,0,22.1180
2193,22:37:00,22:37:00,136,14,0,0,24.3864
2193,22:40:00,22:40:00,87,15,0,0,25.4608
2193,22:44:00,22:44:00,81,16,0,0,27.0695
2193,22:47:00,22:47:00,140,17,0,0,28.3519
2193,22:49:00,22:49:00,97,18,0,0,29.1235
2193,22:51:00,22:51:00,61,19,0,0,30.0515
2193,22:54:00,22:54:00,112,20,0,0,30.7591
2193,22:56:00,22:56:00,23,21,0,0,31.6600
2193,22:58:00,22:58:00,37,22,0,0,32.1879
2193,23:03:00,23:03:00,106,23,0,0,34.4356
2193,23:20:00,23:20:00,63,24,0,0,42.2239
2194,20:52:00,20:52:00,49,1,0,0,0.0000
2194,20:55:00,20:55:00,117,2,0,0,0.9263
2194,20:59:00,20:59:00,45,3,0,0,3.3127
2194,21:05:00,21:05:00,18,4,0,0,7.4468
2194,21:08:00,21:08:00,12,5,0,0,8.6085
2194,21:11:00,21:11:00,76,6,0,0,10.4905
2194,21:14:00,21:14:00,88,7,0,0,12.1301
2194,21:17:00,21:17:00,143,8,0,0,13.7282
2194,21:20:00,21:20:00,48,9,0,0,15.0828
2194,21:24:00,21:24:00,17,10,0,0,16.4773
2194,21:28:00,21:28:00,99,11,0,0,18.8434
2194,21:31:00,21:31:00,104,12,0,0,20.4403
2194,21:36:00,21:36:00,145,13,0,0,22.1180
2195,22:46:00,22:46:00,49,1,0,0,0.0000
2195,22:49:00,22:49:00,117,2,0,0,0.9263
2195,22:53:00,22:53:00,45,3,0,0,3.3127
2195,23:00:00,23:00:00,18,4,0,0,7.4468
2195,23:05:00,23:05:00,12,5,0,0,8.6085
2195,23:08:00,23:08:00,76,6,0,0,10.4905
2195,23:11:00,23:11:00,88,7,0,0,12.1301
2195,23:14:00,23:14:00,143,8,0,0,13.7282
2195,23:17:00,23:17:00,48,9,0,0,15.0828
2195,23:20:00,23:20:00,17,10,0,0,16.4773
2195,23:24:00,23:24:00,99,11,0,0,18.8434
2195,23:27:00,23:27:00,104,12,0,0,20.4403
2195,23:32:00,23:32:00,145,13,0,0,22.1180
2195,23:37:00,23:37:00,136,14,0,0,24.3864
2195,23:40:00,23:40:00,87,15,0,0,25.4608
2195,23:43:00,23:43:00,81,16,0,0,27.0695
2195,23:46:00,23:46:00,140,17,0,0,28.3519
2195,23:48:00,23:48:00,97,18,0,0,29.1235
2195,23:50:00,23:50:00,61,19,0,0,30.0515
2195,23:53:00,23:53:00,112,20,0,0,30.7591
2195,23:55:00,23:55:00,23,21,0,0,31.6600
2195,23:57:00,23:57:00,37,22,0,0,32.1879
2195,24:02:00,24:02:00,106,23,0,0,34.4356
2195,24:19:00,24:19:00,63,24,0,0,42.2239
2196,21:52:00,21:52:00,49,1,0,0,0.0000
2196,21:55:00,21:55:00,117,2,0,0,0.9263
2196,21:59:00,21:59:00,45,3,0,0,3.3127
2196,22:05:00,22:05:00,18,4,0,0,7.4468
2196,22:08:00,22:08:00,12,5,0,0,8.6085
2196,22:11:00,22:11:00,76,6,0,0,10.4905
2196,22:14:00,22:14:00,88,7,0,0,12.1301
2196,22:17:00,22:17:00,143,8,0,0,13.7282
2196,22:20:00,22:20:00,48,9,0,0,15.0828
2196,22:24:00,22:24:00,17,10,0,0,16.4773
2196,22:28:00,22:28:00,99,11,0,0,18.8434
2196,22:31:00,22:31:00,104,12,0,0,20.4403
2196,22:36:00,22:36:00,145,13,0,0,22.1180
2197,23:50:00,23:50:00,49,1,0,0,0.0000
2197,23:53:00,23:53:00,117,2,0,0,0.9263
2197,23:57:00,23:57:00,45,3,0,0,3.3127
2197,24:05:00,24:05:00,18,4,0,0,7.4468
2197,24:09:00,24:09:00,12,5,0,0,8.6085
2197,24:12:00,24:12:00,76,6,0,0,10.4905
2197,24:15:00,24:15:00,88,7,0,0,12.1301
2197,24:18:00,24:18:00,143,8,0,0,13.7282
2197,24:21:00,24:21:00,48,9,0,0,15.0828
2197,24:24:00,24:24:00,17,10,0,0,16.4773
2197,24:28:00,24:28:00,99,11,0,0,18.8434
2197,24:31:00,24:31:00,104,12,0,0,20.4403
2197,24:36:00,24:36:00,145,13,0,0,22.1180
2197,24:40:00,24:40:00,136,14,0,0,24.3864
2197,24:43:00,24:43:00,87,15,0,0,25.4608
2197,24:46:00,24:46:00,81,16,0,0,27.0695
2197,24:49:00,24:49:00,140,17,0,0,28.3519
2197,24:51:00,24:51:00,97,18,0,0,29.1235
2197,24:53:00,24:53:00,61,19,0,0,30.0515
2197,24:56:00,24:56:00,112,20,0,0,30.7591
2197,24:58:00,24:58:00,23,21,0,0,31.6600
2197,25:00:00,25:00:00,37,22,0,0,32.1879
2197,25:04:00,25:04:00,106,23,0,0,34.4356
2197,25:20:00,25:20:00,63,24,0,0,42.2239
2198,22:52:00,22:52:00,49,1,0,0,0.0000
2198,22:55:00,22:55:00,117,2,0,0,0.9263
2198,22:59:00,22:59:00,45,3,0,0,3.3127
2198,23:05:00,23:05:00,18,4,0,0,7.4468
2198,23:08:00,23:08:00,12,5,0,0,8.6085
2198,23:11:00,23:11:00,76,6,0,0,10.4905
2198,23:14:00,23:14:00,88,7,0,0,12.1301
2198,23:17:00,23:17:00,143,8,0,0,13.7282
2198,23:20:00,23:20:00,48,9,0,0,15.0828
2198,23:24:00,23:24:00,17,10,0,0,16.4773
2198,23:28:00,23:28:00,99,11,0,0,18.8434
2198,23:31:00,23:31:00,104,12,0,0,20.4403
2198,23:36:00,23:36:00,145,13,0,0,22.1180
2199,06:16:00,06:16:00,117,1,0,0,0.0000
2199,06:21:00,06:21:00,45,2,0,0,2.3864
2199,06:27:00,06:27:00,18,3,0,0,6.5205
2199,06:30:00,06:30:00,12,4,0,0,7.6822
2199,06:34:00,06:34:00,76,5,0,0,9.5642
2199,06:37:00,06:37:00,88,6,0,0,11.2038
2199,06:40:00,06:40:00,143,7,0,0,12.8019
2199,06:43:00,06:43:00,48,8,0,0,14.1564
2199,06:47:00,06:47:00,17,9,0,0,15.5509
2199,06:51:00,06:51:00,99,10,0,0,17.9170
2199,06:55:00,06:55:00,104,11,0,0,19.5140
2199,07:00:00,07:00:00,145,12,0,0,21.1917
2199,07:04:00,07:04:00,136,13,0,0,23.4600
2199,07:07:00,07:07:00,87,14,0,0,24.5345
2199,07:11:00,07:11:00,81,15,0,0,26.1432
2199,07:15:00,07:15:00,140,16,0,0,27.4256
2199,07:18:00,07:18:00,61,17,0,0,29.1252
2199,07:21:00,07:21:00,112,18,0,0,29.8328
2199,07:24:00,07:24:00,23,19,0,0,30.7337
2199,07:30:00,07:30:00,106,20,0,0,33.5093
2199,07:41:00,07:41:00,38187,21,0,0,38.9430
2199,07:54:00,07:54:00,105,22,0,0,43.9311
2200,24:22:00,24:22:00,49,1,0,0,0.0000
2200,24:25:00,24:25:00,117,2,0,0,0.9263
2200,24:29:00,24:29:00,45,3,0,0,3.3127
2200,24:41:00,24:41:00,18,4,0,0,7.4468
2200,24:46:00,24:46:00,12,5,0,0,8.6085
2200,24:49:00,24:49:00,76,6,0,0,10.4905
2200,24:52:00,24:52:00,88,7,0,0,12.1301
2200,24:55:00,24:55:00,143,8,0,0,13.7282
2200,24:58:00,24:58:00,48,9,0,0,15.0828
2200,25:01:00,25:01:00,17,10,0,0,16.4773
2200,25:05:00,25:05:00,99,11,0,0,18.8434
2200,25:08:00,25:08:00,104,12,0,0,20.4403
2200,25:12:00,25:12:00,145,13,0,0,22.1180
2201,05:52:00,05:52:00,49,1,0,0,0.0000
2201,05:55:00,05:55:00,117,2,0,0,0.9263
2201,05:59:00,05:59:00,45,3,0,0,3.3127
2201,06:05:00,06:05:00,18,4,0,0,7.4468
2201,06:08:00,06:08:00,12,5,0,0,8.6085
2201,06:11:00,06:11:00,76,6,0,0,10.4905
2201,06:14:00,06:14:00,88,7,0,0,12.1301
2201,06:17:00,06:17:00,143,8,0,0,13.7282
2201,06:20:00,06:20:00,48,9,0,0,15.0828
2201,06:24:00,06:24:00,17,10,0,0,16.4773
2201,06:28:00,06:28:00,99,11,0,0,18.8434
2201,06:31:00,06:31:00,104,12,0,0,20.4403
2201,06:36:00,06:36:00,145,13,0,0,22.1180
2202,06:52:00,06:52:00,49,1,0,0,0.0000
2202,06:55:00,06:55:00,117,2,0,0,0.9263
2202,06:59:00,06:59:00,45,3,0,0,3.3127
2202,07:05:00,07:05:00,18,4,0,0,7.4468
2202,07:08:00,07:08:00,12,5,0,0,8.6085
2202,07:11:00,07:11:00,76,6,0,0,10.4905
2202,07:14:00,07:14:00,88,7,0,0,12.1301
2202,07:17:00,07:17:00,143,8,0,0,13.7282
2202,07:20:00,07:20:00,48,9,0,0,15.0828
2202,07:24:00,07:24:00,17,10,0,0,16.4773
2202,07:28:00,07:28:00,99,11,0,0,18.8434
2202,07:31:00,07:31:00,104,12,0,0,20.4403
2202,07:36:00,07:36:00,145,13,0,0,22.1180
2203,07:52:00,07:52:00,49,1,0,0,0.0000
2203,07:55:00,07:55:00,117,2,0,0,0.9263
2203,07:59:00,07:59:00,45,3,0,0,3.3127
2203,08:05:00,08:05:00,18,4,0,0,7.4468
2203,08:08:00,08:08:00,12,5,0,0,8.6085
2203,08:11:00,08:11:00,76,6,0,0,10.4905
2203,08:14:00,08:14:00,88,7,0,0,12.1301
2203,08:17:00,08:17:00,143,8,0,0,13.7282
2203,08:20:00,08:20:00,48,9,0,0,15.0828
2203,08:24:00,08:24:00,17,10,0,0,16.4773
2203,08:28:00,08:28:00,99,11,0,0,18.8434
2203,08:31:00,08:31:00,104,12,0,0,20.4403
2203,08:36:00,08:36:00,145,13,0,0,22.1180
2204,08:52:00,08:52:00,49,1,0,0,0.0000
2204,08:55:00,08:55:00,117,2,0,0,0.9263
2204,08:59:00,08:59:00,45,3,0,0,3.3127
2204,09:05:00,09:05:00,18,4,0,0,7.4468
2204,09:08:00,09:08:00,12,5,0,0,8.6085
2204,09:11:00,09:11:00,76,6,0,0,10.4905
2204,09:14:00,09:14:00,88,7,0,0,12.1301
2204,09:17:00,09:17:00,143,8,0,0,13.7282
2204,09:20:00,09:20:00,48,9,0,0,15.0828
2204,09:24:00,09:24:00,17,10,0,0,16.4773
2204,09:28:00,09:28:00,99,11,0,0,18.8434
2204,09:31:00,09:31:00,104,12,0,0,20.4403
2204,09:36:00,09:36:00,145,13,0,0,22.1180
2205,09:52:00,09:52:00,49,1,0,0,0.0000
2205,09:55:00,09:55:00,117,2,0,0,0.9263
